entry_time,exit_time,side,entry_price,exit_price,exit_reason,pnl_pct
2025-07-01 20:00:00,2025-07-02 15:00:00,LONG,2402.87,2498.9848,TP,0.039400000000000115
2025-07-02 17:00:00,2025-07-03 17:00:00,SHORT,2560.7,2577.41,TL,-0.007125559417346833
2025-07-04 07:00:00,2025-07-05 07:00:00,LONG,2558.75,2521.31,TL,-0.015232144601856396
2025-07-05 18:00:00,2025-07-06 18:00:00,LONG,2503.6,2532.02,TL,0.010751653618788973
2025-07-06 22:00:00,2025-07-07 22:00:00,SHORT,2587.7,2536.33,TL,0.019251605672991418
2025-07-08 11:00:00,2025-07-09 11:00:00,SHORT,2565.98,2626.43,TL,-0.02415825064887482
2025-07-09 13:00:00,2025-07-10 07:00:00,SHORT,2660.0,2819.6000000000004,SL,-0.06060000000000014
2025-07-10 17:00:00,2025-07-10 21:00:00,SHORT,2808.3,2976.7980000000002,SL,-0.060600000000000015
2025-07-10 23:00:00,2025-07-11 23:00:00,SHORT,2973.88,2958.22,TL,0.004665847983106349
2025-07-12 15:00:00,2025-07-13 15:00:00,LONG,2928.31,2992.43,TL,0.02129658881744074
2025-07-14 04:00:00,2025-07-15 04:00:00,SHORT,3037.35,2968.32,TL,0.022127048249296177
2025-07-15 14:00:00,2025-07-16 14:00:00,SHORT,3051.7,3234.802,SL,-0.06060000000000011
2025-07-16 16:00:00,2025-07-17 06:00:00,SHORT,3244.48,3439.1488000000004,SL,-0.06060000000000012
2025-07-18 01:00:00,2025-07-19 01:00:00,SHORT,3538.18,3545.0,TL,-0.002527544669858561
2025-07-20 00:00:00,2025-07-20 16:00:00,SHORT,3592.0,3807.52,SL,-0.0606
2025-07-21 11:00:00,2025-07-22 04:00:00,SHORT,3810.84,3658.4064,TP,0.039400000000000074
2025-07-22 09:00:00,2025-07-23 09:00:00,LONG,3649.99,3658.78,TL,0.0018082257759611448
2025-07-23 13:00:00,2025-07-24 13:00:00,LONG,3640.24,3629.93,TL,-0.003432230841922496
2025-07-24 15:00:00,2025-07-25 03:00:00,SHORT,3734.45,3585.0719999999997,TP,0.03940000000000004
2025-07-27 03:00:00,2025-07-28 03:00:00,SHORT,3784.73,3879.81,TL,-0.02572200341900213
2025-07-28 05:00:00,2025-07-29 00:00:00,SHORT,3902.17,3746.0832,TP,0.039400000000000004
2025-07-29 08:00:00,2025-07-29 16:00:00,SHORT,3877.36,3722.2656,TP,0.039399999999999984
2025-07-30 19:00:00,2025-07-31 19:00:00,LONG,3738.37,3737.72,TL,-0.0007738725701308567
2025-07-31 21:00:00,2025-08-01 20:00:00,LONG,3735.03,3510.9282,SL,-0.0606000000000001
