entry_time,exit_time,side,entry_price,exit_price,exit_reason,pnl_pct
2025-10-10 21:00:00,2025-10-10 21:00:00,LONG,114266.82,111981.4836,SL,-0.0206
2025-10-10 23:00:00,2025-10-11 01:00:00,LONG,113700.0,111426.0,SL,-0.0206
2025-10-11 04:00:00,2025-10-11 20:00:00,LONG,112300.0,110054.0,SL,-0.0206
2025-10-12 01:00:00,2025-10-13 01:00:00,LONG,109641.54,115713.32,TL,0.05477846330870593
2025-10-14 03:00:00,2025-10-14 06:00:00,LONG,113647.05,111374.109,SL,-0.020600000000000052
2025-10-14 08:00:00,2025-10-15 08:00:00,LONG,111724.41,112944.85,TL,0.010323664756878128
2025-10-15 14:00:00,2025-10-16 14:00:00,LONG,111389.01,110529.34,TL,-0.008317727269503502
2025-10-16 16:00:00,2025-10-17 07:00:00,LONG,108549.21,106378.2258,SL,-0.020600000000000056
2025-10-17 09:00:00,2025-10-18 09:00:00,LONG,104884.38,106884.41,TL,0.018468902347518273
2025-10-19 18:00:00,2025-10-20 06:00:00,SHORT,109113.53,111295.8006,SL,-0.02060000000000003
2025-10-21 03:00:00,2025-10-22 03:00:00,LONG,109514.92,108216.02,TL,-0.012460484397924906
2025-10-22 12:00:00,2025-10-23 12:00:00,LONG,107555.04,109164.94,TL,0.01436815026055505
2025-10-23 18:00:00,2025-10-24 18:00:00,SHORT,111241.71,110619.39,TL,0.004994304510421558
2025-10-26 10:00:00,2025-10-26 22:00:00,SHORT,112528.82,114779.39640000001,SL,-0.020600000000000045
2025-10-27 01:00:00,2025-10-28 01:00:00,SHORT,114767.28,114424.76,TL,0.002384474320555511
2025-10-28 06:00:00,2025-10-29 06:00:00,LONG,113605.32,113284.2,TL,-0.0034266281895954332
2025-10-29 16:00:00,2025-10-29 18:00:00,LONG,111509.74,109279.54520000001,SL,-0.020599999999999976
2025-10-29 20:00:00,2025-10-30 04:00:00,LONG,110640.0,108427.2,SL,-0.020600000000000025
2025-10-30 13:00:00,2025-10-31 13:00:00,LONG,108387.86,110157.54,TL,0.015727289790572422
2025-11-03 03:00:00,2025-11-03 10:00:00,LONG,109033.84,106853.1632,SL,-0.02060000000000001
2025-11-03 16:00:00,2025-11-04 10:00:00,LONG,105745.71,103630.7958,SL,-0.020599999999999993
2025-11-04 17:00:00,2025-11-04 18:00:00,LONG,102257.7,100212.546,SL,-0.02059999999999995
2025-11-04 20:00:00,2025-11-05 20:00:00,LONG,100542.64,103831.22,TL,0.03210831161783698
2025-11-06 17:00:00,2025-11-07 17:00:00,LONG,100867.19,102397.12,TL,0.014567766644436046
2025-11-07 21:00:00,2025-11-08 21:00:00,SHORT,103783.08,102272.81,TL,0.013952179411133338
