entry_time,exit_time,side,entry_price,exit_price,exit_reason,pnl_pct
2025-07-03 15:00:00,2025-07-05 15:00:00,SHORT,152.26,147.12,TL,0.033158045448574716
2025-07-07 15:00:00,2025-07-09 13:00:00,SHORT,151.68,154.7136,SL,-0.020600000000000045
2025-07-10 13:00:00,2025-07-10 17:00:00,SHORT,157.46,160.60920000000002,SL,-0.020600000000000045
2025-07-11 12:00:00,2025-07-11 14:00:00,SHORT,163.88,167.1576,SL,-0.020600000000000042
2025-07-11 16:00:00,2025-07-13 16:00:00,SHORT,162.34,160.93,TL,0.008085474929160999
2025-07-13 22:00:00,2025-07-14 02:00:00,SHORT,160.55,163.76100000000002,SL,-0.020600000000000077
2025-07-14 18:00:00,2025-07-16 14:00:00,SHORT,164.35,167.637,SL,-0.02060000000000004
2025-07-17 05:00:00,2025-07-17 09:00:00,SHORT,171.33,174.75660000000002,SL,-0.020600000000000042
2025-07-17 16:00:00,2025-07-18 00:00:00,SHORT,174.12,177.60240000000002,SL,-0.020600000000000073
2025-07-18 12:00:00,2025-07-18 13:00:00,SHORT,178.45,182.019,SL,-0.020600000000000094
2025-07-20 04:00:00,2025-07-21 05:00:00,LONG,177.97,188.6482,TP,0.05940000000000002
2025-07-22 06:00:00,2025-07-22 06:00:00,SHORT,196.59,200.5218,SL,-0.02060000000000005
2025-07-22 17:00:00,2025-07-22 19:00:00,LONG,203.76,199.6848,SL,-0.020599999999999976
2025-07-24 15:00:00,2025-07-24 16:00:00,LONG,189.52,185.7296,SL,-0.020600000000000028
2025-07-25 01:00:00,2025-07-25 22:00:00,SHORT,181.93,185.5686,SL,-0.02059999999999998
2025-07-26 23:00:00,2025-07-27 16:00:00,SHORT,185.08,188.78160000000003,SL,-0.02060000000000007
2025-07-27 18:00:00,2025-07-28 18:00:00,LONG,188.07,184.30859999999998,SL,-0.02060000000000005
2025-07-30 03:00:00,2025-07-30 10:00:00,LONG,181.75,178.115,SL,-0.020599999999999948
2025-07-30 18:00:00,2025-07-30 19:00:00,LONG,179.31,175.7238,SL,-0.020599999999999948
2025-07-31 01:00:00,2025-07-31 14:00:00,LONG,179.44,175.8512,SL,-0.020599999999999955
2025-08-02 04:00:00,2025-08-02 15:00:00,LONG,164.37,161.0826,SL,-0.020599999999999945
2025-08-02 19:00:00,2025-08-02 22:00:00,SHORT,156.64,159.7728,SL,-0.02060000000000002
2025-08-03 02:00:00,2025-08-04 17:00:00,LONG,159.55,169.12300000000002,TP,0.059400000000000036
2025-08-05 09:00:00,2025-08-05 10:00:00,SHORT,166.83,170.16660000000002,SL,-0.020600000000000025
2025-08-05 14:00:00,2025-08-07 10:00:00,SHORT,167.76,171.1152,SL,-0.02059999999999998
2025-08-07 18:00:00,2025-08-07 20:00:00,SHORT,169.43,172.8186,SL,-0.02059999999999998
