entry_time,exit_time,side,entry_price,exit_price,exit_reason,pnl_pct
2025-08-08 03:00:00,2025-08-08 15:00:00,SHORT,116700.0,116207.69,TL,0.0036185946872321993
2025-08-09 09:00:00,2025-08-09 21:00:00,LONG,117106.66,116524.09,TL,-0.005574695717562152
2025-08-10 03:00:00,2025-08-10 15:00:00,LONG,117317.99,118815.0,TL,0.012160276578212725
2025-08-10 21:00:00,2025-08-11 09:00:00,SHORT,118323.0,121439.75,TL,-0.026941032597212713
2025-08-11 12:00:00,2025-08-12 00:00:00,SHORT,120561.53,118949.31,TL,0.01277259074266892
2025-08-12 13:00:00,2025-08-13 01:00:00,LONG,119264.66,119478.47,TL,0.0011927355848748294
2025-08-13 05:00:00,2025-08-13 17:00:00,SHORT,119335.01,121823.24,TL,-0.02145079642596092
2025-08-14 06:00:00,2025-08-14 18:00:00,SHORT,122134.76,117249.36959999999,TP,0.03940000000000003
2025-08-15 03:00:00,2025-08-15 15:00:00,LONG,118698.0,117275.22,TL,-0.012586554112116453
2025-08-15 23:00:00,2025-08-16 11:00:00,LONG,117701.99,117378.52,TL,-0.003348211818678691
2025-08-17 01:00:00,2025-08-17 13:00:00,SHORT,117255.18,118429.99,TL,-0.010619258850653866
2025-08-17 18:00:00,2025-08-18 06:00:00,SHORT,117900.01,115245.56,TL,0.02191441708953203
2025-08-18 15:00:00,2025-08-19 03:00:00,LONG,115633.72,114810.0,TL,-0.007723527635364504
2025-08-19 12:00:00,2025-08-20 00:00:00,LONG,115508.71,113215.5,TL,-0.020453134884806577
2025-08-20 04:00:00,2025-08-20 16:00:00,LONG,113525.9,113839.99,TL,0.002166681435690103
2025-08-21 07:00:00,2025-08-21 19:00:00,SHORT,113807.2,112193.71,TL,0.01357739826654193
2025-08-22 02:00:00,2025-08-22 14:00:00,LONG,112840.08,115808.23,TL,0.025704040195646743
2025-08-23 04:00:00,2025-08-23 16:00:00,SHORT,115568.77,115020.0,TL,0.00414842814369318
2025-08-25 15:00:00,2025-08-26 03:00:00,LONG,112260.01,109879.56,TL,-0.021804790557207302
2025-08-26 06:00:00,2025-08-26 18:00:00,LONG,110196.0,110695.58,TL,0.003933558386874312
2025-08-27 09:00:00,2025-08-27 21:00:00,SHORT,110756.0,111528.19,TL,-0.007571992487991642
2025-08-27 23:00:00,2025-08-28 11:00:00,SHORT,111409.54,112909.18,TL,-0.014060606694902425
2025-08-28 16:00:00,2025-08-29 04:00:00,SHORT,112678.53,111502.0,TL,0.009841474520478736
2025-08-30 01:00:00,2025-08-30 13:00:00,LONG,108300.7,108531.14,TL,0.0015277794141681667
2025-08-31 10:00:00,2025-08-31 22:00:00,SHORT,108507.68,108900.46,TL,-0.004219835941566656
2025-09-01 00:00:00,2025-09-01 12:00:00,SHORT,108246.36,109108.27,TL,-0.008562484835517827
2025-09-01 22:00:00,2025-09-02 10:00:00,SHORT,107800.8,110246.0,TL,-0.02328257749478665
2025-09-02 13:00:00,2025-09-03 01:00:00,SHORT,108796.0,111176.94,TL,-0.022484444281039764
2025-09-03 03:00:00,2025-09-03 15:00:00,SHORT,111372.0,112222.74,TL,-0.008238724275401404
2025-09-03 23:00:00,2025-09-04 11:00:00,SHORT,111947.47,110810.0,TL,0.009560747714977402
2025-09-04 22:00:00,2025-09-05 10:00:00,LONG,110500.01,112256.36,TL,0.015294568697324155
2025-09-05 16:00:00,2025-09-06 04:00:00,SHORT,110716.82,110876.12,TL,-0.0020388057749489946
2025-09-06 14:00:00,2025-09-07 02:00:00,LONG,110936.82,110666.24,TL,-0.0030390459362365147
2025-09-08 00:00:00,2025-09-08 12:00:00,SHORT,111137.35,112034.51,TL,-0.008672533671173452
2025-09-08 21:00:00,2025-09-09 09:00:00,SHORT,111958.04,112966.54,TL,-0.009607839008257022
2025-09-09 15:00:00,2025-09-10 03:00:00,SHORT,111767.45,111545.88,TL,0.0013824197474308704
2025-09-10 06:00:00,2025-09-10 18:00:00,LONG,111577.31,113584.85,TL,0.017392367803095523
2025-09-11 03:00:00,2025-09-11 15:00:00,SHORT,113819.02,114180.31,TL,-0.0037742497870741952
2025-09-11 23:00:00,2025-09-12 11:00:00,LONG,115084.01,114913.45,TL,-0.002082047766670606
2025-09-12 19:00:00,2025-09-13 07:00:00,LONG,116486.19,115778.71,TL,-0.006673509658097633
2025-09-14 02:00:00,2025-09-14 14:00:00,LONG,115962.92,115401.75,TL,-0.005439219295271266
2025-09-14 22:00:00,2025-09-15 10:00:00,LONG,116059.48,114769.04,TL,-0.011718781507551148
2025-09-15 19:00:00,2025-09-16 07:00:00,LONG,115307.79,115840.0,TL,0.004015559798691888
2025-09-16 14:00:00,2025-09-17 02:00:00,SHORT,115200.0,116686.43,TL,-0.013503038194444384
2025-09-17 05:00:00,2025-09-17 17:00:00,SHORT,116313.5,115504.48,TL,0.006355512472756852
2025-09-18 00:00:00,2025-09-18 12:00:00,LONG,116447.6,117124.69,TL,0.0052145466286982
2025-09-18 21:00:00,2025-09-19 09:00:00,SHORT,117521.14,116488.0,TL,0.008191099201386231
2025-09-20 02:00:00,2025-09-20 14:00:00,LONG,115623.5,115970.36,TL,0.002399909188011093
2025-09-21 02:00:00,2025-09-21 14:00:00,SHORT,115500.01,115500.01,TL,-0.0006
2025-09-21 16:00:00,2025-09-22 04:00:00,SHORT,115531.62,114433.53,TL,0.008904670669380353
2025-09-22 21:00:00,2025-09-23 09:00:00,LONG,112781.87,112934.47,TL,0.0007530543517322938
2025-09-23 19:00:00,2025-09-24 07:00:00,SHORT,111780.09,112583.54,TL,-0.0077877737797491225
2025-09-25 01:00:00,2025-09-25 13:00:00,SHORT,113062.35,111000.0,TL,0.01764082021999371
2025-09-26 04:00:00,2025-09-26 16:00:00,LONG,109580.0,109460.01,TL,-0.0016949990874247601
2025-09-28 12:00:00,2025-09-29 00:00:00,SHORT,109369.02,112260.57,TL,-0.027038474076114084
2025-09-29 12:00:00,2025-09-30 00:00:00,SHORT,112100.0,114525.97,TL,-0.02224112399643177
2025-09-30 03:00:00,2025-09-30 15:00:00,SHORT,114455.96,113106.16,TL,0.011193182286007674
2025-09-30 21:00:00,2025-10-01 09:00:00,LONG,114626.36,116412.1,TL,0.01497879007935003
2025-10-02 06:00:00,2025-10-02 18:00:00,SHORT,118377.34,120506.61,TL,-0.01858714179588766
2025-10-02 23:00:00,2025-10-03 11:00:00,SHORT,120257.49,120334.5,TL,-0.001240375913383813
