entry_time,exit_time,side,entry_price,exit_price,exit_reason,pnl_pct
2025-07-03 05:00:00,2025-07-05 05:00:00,SHORT,2566.68,2519.57,TL,0.017754450106752567
2025-07-05 18:00:00,2025-07-07 18:00:00,SHORT,2503.6,2544.24,TL,-0.01683262501997119
2025-07-08 06:00:00,2025-07-09 12:00:00,LONG,2552.15,2654.2360000000003,TP,0.03940000000000009
2025-07-10 10:00:00,2025-07-10 21:00:00,SHORT,2778.24,2944.9344,SL,-0.06060000000000012
2025-07-11 12:00:00,2025-07-13 12:00:00,SHORT,2984.01,2986.06,TL,-0.0012869950167726405
2025-07-13 22:00:00,2025-07-15 22:00:00,SHORT,2964.99,3094.06,TL,-0.04413134411920451
2025-07-17 03:00:00,2025-07-18 01:00:00,SHORT,3348.56,3549.4736000000003,SL,-0.0606000000000001
2025-07-18 11:00:00,2025-07-20 11:00:00,SHORT,3617.62,3756.71,TL,-0.039047929854434726
2025-07-20 21:00:00,2025-07-22 21:00:00,SHORT,3740.19,3705.77,TL,0.008602741037220054
2025-07-23 08:00:00,2025-07-24 06:00:00,SHORT,3673.33,3526.3968,TP,0.039399999999999984
2025-07-24 09:00:00,2025-07-26 08:00:00,LONG,3633.48,3778.8192000000004,TP,0.039400000000000095
2025-07-26 14:00:00,2025-07-28 14:00:00,SHORT,3743.63,3785.04,TL,-0.01166145639392778
2025-07-29 07:00:00,2025-07-31 07:00:00,LONG,3828.81,3863.81,TL,0.008541221423888886
2025-07-31 13:00:00,2025-08-01 00:00:00,SHORT,3835.0,3681.6,TP,0.03940000000000002
2025-08-02 04:00:00,2025-08-04 04:00:00,LONG,3528.79,3539.56,TL,0.002452037667302385
2025-08-05 03:00:00,2025-08-07 03:00:00,SHORT,3680.1,3656.78,TL,0.005736784326512788
2025-08-07 06:00:00,2025-08-07 11:00:00,LONG,3688.0,3835.52,TP,0.03939999999999999
2025-08-08 06:00:00,2025-08-09 05:00:00,SHORT,3901.5,4135.59,SL,-0.06060000000000004
2025-08-09 15:00:00,2025-08-11 15:00:00,SHORT,4197.16,4329.74,TL,-0.0321880261891374
2025-08-11 20:00:00,2025-08-12 18:00:00,SHORT,4259.38,4514.942800000001,SL,-0.06060000000000015
2025-08-13 09:00:00,2025-08-15 09:00:00,SHORT,4625.32,4624.28,TL,-0.0003751506922764341
2025-08-15 14:00:00,2025-08-17 14:00:00,SHORT,4540.24,4553.29,TL,-0.0034742973939704026
2025-08-17 19:00:00,2025-08-18 03:00:00,SHORT,4469.0,4290.24,TP,0.039400000000000046
2025-08-18 15:00:00,2025-08-19 23:00:00,LONG,4333.54,4073.5276,SL,-0.06060000000000002
2025-08-20 04:00:00,2025-08-20 15:00:00,LONG,4140.92,4306.5568,TP,0.039400000000000046
2025-08-21 05:00:00,2025-08-22 14:00:00,SHORT,4295.52,4553.251200000001,SL,-0.060600000000000036
2025-08-23 04:00:00,2025-08-25 04:00:00,SHORT,4694.63,4718.23,TL,-0.005627020233756324
2025-08-26 06:00:00,2025-08-26 20:00:00,LONG,4430.49,4607.7096,TP,0.03940000000000008
